network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
10,6,6,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000029,0.00000000,0.00000000,0.00000000,0.00000000,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}",{}
11,21,21,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000101,0.00000000,0.00070252,0.00079802,0.00009550,"{""X1"": 0.047619, ""X2"": 0.047619, ""X7"": 0.047619, ""X8"": 0.047619, ""X9"": 0.047619, ""X3"": 0.047619, ""X4"": 0.047619, ""X5"": 0.047619, ""X6"": 0.047619, ""X16"": 0.047619, ""X17"": 0.047619, ""X18"": 0.047619, ""X14"": 0.047619, ""X15"": 0.047619, ""X19"": 0.047619, ""X20"": 0.047619, ""X21"": 0.047619, ""X10"": 0.047619, ""X11"": 0.047619, ""X12"": 0.047619, ""X13"": 0.047619}",{}
12,22,22,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000794,0.00000000,0.06046610,0.06001585,-0.00045025,"{""X1_1"": 0.045455, ""X1_2"": 0.045455, ""X1_3"": 0.045455, ""X2_1_1"": 0.045455, ""X2_1_2"": 0.045455, ""X2_2_1"": 0.045455, ""X2_2_2"": 0.045455, ""X2_3"": 0.045455, ""X3_1"": 0.045455, ""X3_2"": 0.045455, ""X3_3"": 0.045455, ""X4_1_1"": 0.045455, ""X4_1_2"": 0.045455, ""X4_1_3"": 0.045455, ""X4_2_1"": 0.045455, ""X4_2_2"": 0.045455, ""X5_1_1"": 0.045455, ""X5_1_2"": 0.045455, ""X5_2_1"": 0.045455, ""X5_2_2"": 0.045455, ""X5_3_1"": 0.045455, ""X5_3_2"": 0.045455}",{}
13,53,53,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000143,0.00000000,0.00000000,0.00000000,0.00000000,"{""X1"": 0.018868, ""X2"": 0.018868, ""X3"": 0.018868, ""X4"": 0.018868, ""X5"": 0.018868, ""X6"": 0.018868, ""X7"": 0.018868, ""X8"": 0.018868, ""X9"": 0.018868, ""X10"": 0.018868, ""X11"": 0.018868, ""X12"": 0.018868, ""X13"": 0.018868, ""X14"": 0.018868, ""X15"": 0.018868, ""X16"": 0.018868, ""X17"": 0.018868, ""X18"": 0.018868, ""X19"": 0.018868, ""X20"": 0.018868, ""X21"": 0.018868, ""X22"": 0.018868, ""X23"": 0.018868, ""X24"": 0.018868, ""X25"": 0.018868, ""X26"": 0.018868, ""X27"": 0.018868, ""X30"": 0.018868, ""X31"": 0.018868, ""X32"": 0.018868, ""X33"": 0.018868, ""X34"": 0.018868, ""X35"": 0.018868, ""X36"": 0.018868, ""X37"": 0.018868, ""X38"": 0.018868, ""X39"": 0.018868, ""X28"": 0.018868, ""X29"": 0.018868, ""X40"": 0.018868, ""X41"": 0.018868, ""X42"": 0.018868, ""X43"": 0.018868, ""X44"": 0.018868, ""X45"": 0.018868, ""X46"": 0.018868, ""X47"": 0.018868, ""X48"": 0.018868, ""X49"": 0.018868, ""X50"": 0.018868, ""X51"": 0.018868, ""X52"": 0.018868, ""X53"": 0.018868}",{}
14,25,25,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000861,0.00000000,0.19526163,0.19545644,0.00019481,"{""BE1"": 0.04, ""BE2"": 0.04, ""BE3"": 0.04, ""BE4"": 0.04, ""BE5"": 0.04, ""BE6"": 0.04, ""BE7"": 0.04, ""BE8"": 0.04, ""BE9"": 0.04, ""BE10"": 0.04, ""BE11"": 0.04, ""BE12"": 0.04, ""BE13"": 0.04, ""BE14"": 0.04, ""BE15"": 0.04, ""BE16"": 0.04, ""BE17"": 0.04, ""BE18"": 0.04, ""BE19"": 0.04, ""BE20"": 0.04, ""BE21"": 0.04, ""BE22"": 0.04, ""BE23"": 0.04, ""BE24"": 0.04, ""BE25"": 0.04}",{}
15,10,10,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000124,0.00000000,0.00548887,0.00523971,-0.00024917,"{""TAFc"": 0.1, ""BAFacN"": 0.1, ""BAFacS"": 0.1, ""BAFacE"": 0.1, ""BAFacW"": 0.1, ""MLFac"": 0.1, ""BHFac"": 0.1, ""HFship"": 0.1, ""HFland"": 0.1, ""LHF"": 0.1}",{}
16,23,23,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000880,0.00000000,0.00068871,0.00103756,0.00034885,"{""TAFfs"": 0.043478, ""TAFfp"": 0.043478, ""BAFacN"": 0.043478, ""BAFacS"": 0.043478, ""BAFacE"": 0.043478, ""BAFacW"": 0.043478, ""BAFasbN"": 0.043478, ""BAFasbS"": 0.043478, ""BAFasbE"": 0.043478, ""BAFasbW"": 0.043478, ""BAFapN"": 0.043478, ""BAFapS"": 0.043478, ""BAFapE"": 0.043478, ""BAFapW"": 0.043478, ""MLFac"": 0.043478, ""MLFasb"": 0.043478, ""MLFap"": 0.043478, ""BHFac"": 0.043478, ""BHFas"": 0.043478, ""BHFap"": 0.043478, ""HFship"": 0.043478, ""HFland"": 0.043478, ""LHF"": 0.043478}",{}
17,34,34,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.002626,0.00000000,0.00111709,0.00057061,-0.00054648,"{""TAFfs"": 0.029412, ""BAFfcN"": 0.029412, ""BAFfcS"": 0.029412, ""BAFfcE"": 0.029412, ""BAFfcW"": 0.029412, ""BAFfpN"": 0.029412, ""BAFfpS"": 0.029412, ""BAFfpE"": 0.029412, ""BAFfpW"": 0.029412, ""BAFacN"": 0.029412, ""BAFacS"": 0.029412, ""BAFacE"": 0.029412, ""BAFacW"": 0.029412, ""BAFasbN"": 0.029412, ""BAFasbS"": 0.029412, ""BAFasbE"": 0.029412, ""BAFasbW"": 0.029412, ""BAFapN"": 0.029412, ""BAFapS"": 0.029412, ""BAFapE"": 0.029412, ""BAFapW"": 0.029412, ""MLFfc"": 0.029412, ""MLFfp"": 0.029412, ""MLFac"": 0.029412, ""MLFasb"": 0.029412, ""MLFap"": 0.029412, ""BHFfc"": 0.029412, ""BHFfp"": 0.029412, ""BHFac"": 0.029412, ""BHFas"": 0.029412, ""BHFap"": 0.029412, ""HFship"": 0.029412, ""HFland"": 0.029412, ""LHF"": 0.029412}",{}
18,22,22,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000798,0.00000000,0.06046610,0.06001585,-0.00045025,"{""X1_1"": 0.045455, ""X1_2"": 0.045455, ""X1_3"": 0.045455, ""X2_1_1"": 0.045455, ""X2_1_2"": 0.045455, ""X2_2_1"": 0.045455, ""X2_2_2"": 0.045455, ""X2_3"": 0.045455, ""X3_1"": 0.045455, ""X3_2"": 0.045455, ""X3_3"": 0.045455, ""X4_1_1"": 0.045455, ""X4_1_2"": 0.045455, ""X4_1_3"": 0.045455, ""X4_2_1"": 0.045455, ""X4_2_2"": 0.045455, ""X5_1_1"": 0.045455, ""X5_1_2"": 0.045455, ""X5_2_1"": 0.045455, ""X5_2_2"": 0.045455, ""X5_3_1"": 0.045455, ""X5_3_2"": 0.045455}",{}
19,23,23,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000819,0.00000000,0.00084353,0.00056026,-0.00028327,"{""Not_removing_the_corrosion_gas_and_impurities"": 0.043478, ""Not_adding_corrosion_inhibitor"": 0.043478, ""Not_pigging_regularly"": 0.043478, ""Anticorrosive_coating_failure"": 0.043478, ""Cathodic_protection_failure"": 0.043478, ""Dropped_objects_hit"": 0.043478, ""Anchoring_work"": 0.043478, ""Fishing_gear_interaction"": 0.043478, ""Offshore_construction"": 0.043478, ""Design_burial_depth_is_not_enough"": 0.043478, ""Operation_of_burial_depth_is_not_enough"": 0.043478, ""Failure_of_treatment_timely"": 0.043478, ""Strong_current_and_wave"": 0.043478, ""Seabed_soil_are_eroded_easily"": 0.043478, ""Subsea_earthquake"": 0.043478, ""Seabed_movement"": 0.043478, ""Typhoon"": 0.043478, ""Design_defect_of_material"": 0.043478, ""Construction_defect_of_material"": 0.043478, ""Design_defect_of_weld-seam"": 0.043478, ""Construction_defect_of_weld-seam"": 0.043478, ""Auxiliaries_aging"": 0.043478, ""Design_defect_of_auxiliaries"": 0.043478}",{}
20,30,30,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,6782,1.439315,0.00099991,0.00007243,0.00007246,0.00000003,"{""X1"": 0.911713, ""X2"": 5e-06, ""X3"": 5e-06, ""X4"": 5e-06, ""X5"": 5e-06, ""X6"": 5e-06, ""X7"": 0.08815, ""X8"": 5e-06, ""X10"": 5e-06, ""X11"": 5e-06, ""X12"": 5e-06, ""X13"": 5e-06, ""X14"": 5e-06, ""X15"": 5e-06, ""X16"": 5e-06, ""X17"": 5e-06, ""X18"": 5e-06, ""X19"": 5e-06, ""X20"": 5e-06, ""X21"": 5e-06, ""X22"": 5e-06, ""X23"": 5e-06, ""X24"": 5e-06, ""X25"": 5e-06, ""X26"": 5e-06, ""X27"": 5e-06, ""X28"": 5e-06, ""X29"": 5e-06, ""X30"": 5e-06, ""X31"": 5e-06}",{}
21,16,16,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000361,0.00000000,0.00194629,0.00209599,0.00014971,"{""X1"": 0.0625, ""X2"": 0.0625, ""X3"": 0.0625, ""X4"": 0.0625, ""X5"": 0.0625, ""X6"": 0.0625, ""X7"": 0.0625, ""X8"": 0.0625, ""X9"": 0.0625, ""X10"": 0.0625, ""X11"": 0.0625, ""X12"": 0.0625, ""X13"": 0.0625, ""X14"": 0.0625, ""X15"": 0.0625, ""X16"": 0.0625}",{}
22,27,27,10.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000401,0.00000000,0.00960140,0.00915520,-0.00044619,"{""Source"": 0.037037, ""TreatmentUnits"": 0.037037, ""Staff"": 0.037037, ""MetallicLeach"": 0.037037, ""ConduciveLeach"": 0.037037, ""MetallicCorr"": 0.037037, ""ConduciveCorr"": 0.037037, ""Threat"": 0.037037, ""PhysGeo"": 0.037037, ""Monitoring"": 0.037037, ""Plastic"": 0.037037, ""Hydrocarbon"": 0.037037, ""ConducivePerm"": 0.037037, ""Organic"": 0.037037, ""Detention"": 0.037037, ""ConduciveBiofilm"": 0.037037, ""PipesGaskets"": 0.037037, ""Maintenance"": 0.037037, ""CrossConnect"": 0.037037, ""LOPressure"": 0.037037, ""Contaminants"": 0.037037, ""OrganicDBP"": 0.037037, ""DisinfectantConcDBP"": 0.037037, ""ConduciveDBP"": 0.037037, ""OrganicDL"": 0.037037, ""DisinfectantConcDL"": 0.037037, ""ConduciveDL"": 0.037037}",{}
