network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
12,22,22,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.007472,0.00000000,0.11821840,0.11688957,-0.00132883,"{""X1_1"": 0.045455, ""X1_2"": 0.045455, ""X1_3"": 0.045455, ""X2_1_1"": 0.045455, ""X2_1_2"": 0.045455, ""X2_2_1"": 0.045455, ""X2_2_2"": 0.045455, ""X2_3"": 0.045455, ""X3_1"": 0.045455, ""X3_2"": 0.045455, ""X3_3"": 0.045455, ""X4_1_1"": 0.045455, ""X4_1_2"": 0.045455, ""X4_1_3"": 0.045455, ""X4_2_1"": 0.045455, ""X4_2_2"": 0.045455, ""X5_1_1"": 0.045455, ""X5_1_2"": 0.045455, ""X5_2_1"": 0.045455, ""X5_2_2"": 0.045455, ""X5_3_1"": 0.045455, ""X5_3_2"": 0.045455}",{}
13,53,53,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.000406,0.00000000,0.00000000,0.00000000,0.00000000,"{""X1"": 0.018868, ""X2"": 0.018868, ""X3"": 0.018868, ""X4"": 0.018868, ""X5"": 0.018868, ""X6"": 0.018868, ""X7"": 0.018868, ""X8"": 0.018868, ""X9"": 0.018868, ""X10"": 0.018868, ""X11"": 0.018868, ""X12"": 0.018868, ""X13"": 0.018868, ""X14"": 0.018868, ""X15"": 0.018868, ""X16"": 0.018868, ""X17"": 0.018868, ""X18"": 0.018868, ""X19"": 0.018868, ""X20"": 0.018868, ""X21"": 0.018868, ""X22"": 0.018868, ""X23"": 0.018868, ""X24"": 0.018868, ""X25"": 0.018868, ""X26"": 0.018868, ""X27"": 0.018868, ""X30"": 0.018868, ""X31"": 0.018868, ""X32"": 0.018868, ""X33"": 0.018868, ""X34"": 0.018868, ""X35"": 0.018868, ""X36"": 0.018868, ""X37"": 0.018868, ""X38"": 0.018868, ""X39"": 0.018868, ""X28"": 0.018868, ""X29"": 0.018868, ""X40"": 0.018868, ""X41"": 0.018868, ""X42"": 0.018868, ""X43"": 0.018868, ""X44"": 0.018868, ""X45"": 0.018868, ""X46"": 0.018868, ""X47"": 0.018868, ""X48"": 0.018868, ""X49"": 0.018868, ""X50"": 0.018868, ""X51"": 0.018868, ""X52"": 0.018868, ""X53"": 0.018868}",{}
14,25,25,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,442,2.028156,0.00099882,0.19832616,0.19926576,0.00093960,"{""BE1"": 9e-05, ""BE2"": 9e-05, ""BE3"": 9e-05, ""BE4"": 9e-05, ""BE5"": 9e-05, ""BE6"": 0.994276, ""BE7"": 0.001625, ""BE8"": 0.000448, ""BE9"": 9e-05, ""BE10"": 9e-05, ""BE11"": 9e-05, ""BE12"": 9e-05, ""BE13"": 9e-05, ""BE14"": 9e-05, ""BE15"": 9e-05, ""BE16"": 9e-05, ""BE17"": 0.000448, ""BE18"": 9e-05, ""BE19"": 9e-05, ""BE20"": 9e-05, ""BE21"": 0.000867, ""BE22"": 9e-05, ""BE23"": 0.000616, ""BE24"": 9e-05, ""BE25"": 9e-05}",{}
15,10,10,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.000993,0.00000000,0.02340634,0.02246476,-0.00094158,"{""TAFc"": 0.1, ""BAFacN"": 0.1, ""BAFacS"": 0.1, ""BAFacE"": 0.1, ""BAFacW"": 0.1, ""MLFac"": 0.1, ""BHFac"": 0.1, ""HFship"": 0.1, ""HFland"": 0.1, ""LHF"": 0.1}",{}
16,23,23,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.008019,0.00000000,0.00160007,0.00209326,0.00049319,"{""TAFfs"": 0.043478, ""TAFfp"": 0.043478, ""BAFacN"": 0.043478, ""BAFacS"": 0.043478, ""BAFacE"": 0.043478, ""BAFacW"": 0.043478, ""BAFasbN"": 0.043478, ""BAFasbS"": 0.043478, ""BAFasbE"": 0.043478, ""BAFasbW"": 0.043478, ""BAFapN"": 0.043478, ""BAFapS"": 0.043478, ""BAFapE"": 0.043478, ""BAFapW"": 0.043478, ""MLFac"": 0.043478, ""MLFasb"": 0.043478, ""MLFap"": 0.043478, ""BHFac"": 0.043478, ""BHFas"": 0.043478, ""BHFap"": 0.043478, ""HFship"": 0.043478, ""HFland"": 0.043478, ""LHF"": 0.043478}",{}
17,34,34,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.025422,0.00000000,0.00193423,0.00122791,-0.00070632,"{""TAFfs"": 0.029412, ""BAFfcN"": 0.029412, ""BAFfcS"": 0.029412, ""BAFfcE"": 0.029412, ""BAFfcW"": 0.029412, ""BAFfpN"": 0.029412, ""BAFfpS"": 0.029412, ""BAFfpE"": 0.029412, ""BAFfpW"": 0.029412, ""BAFacN"": 0.029412, ""BAFacS"": 0.029412, ""BAFacE"": 0.029412, ""BAFacW"": 0.029412, ""BAFasbN"": 0.029412, ""BAFasbS"": 0.029412, ""BAFasbE"": 0.029412, ""BAFasbW"": 0.029412, ""BAFapN"": 0.029412, ""BAFapS"": 0.029412, ""BAFapE"": 0.029412, ""BAFapW"": 0.029412, ""MLFfc"": 0.029412, ""MLFfp"": 0.029412, ""MLFac"": 0.029412, ""MLFasb"": 0.029412, ""MLFap"": 0.029412, ""BHFfc"": 0.029412, ""BHFfp"": 0.029412, ""BHFac"": 0.029412, ""BHFas"": 0.029412, ""BHFap"": 0.029412, ""HFship"": 0.029412, ""HFland"": 0.029412, ""LHF"": 0.029412}",{}
18,22,22,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.007648,0.00000000,0.11821840,0.11688957,-0.00132883,"{""X1_1"": 0.045455, ""X1_2"": 0.045455, ""X1_3"": 0.045455, ""X2_1_1"": 0.045455, ""X2_1_2"": 0.045455, ""X2_2_1"": 0.045455, ""X2_2_2"": 0.045455, ""X2_3"": 0.045455, ""X3_1"": 0.045455, ""X3_2"": 0.045455, ""X3_3"": 0.045455, ""X4_1_1"": 0.045455, ""X4_1_2"": 0.045455, ""X4_1_3"": 0.045455, ""X4_2_1"": 0.045455, ""X4_2_2"": 0.045455, ""X5_1_1"": 0.045455, ""X5_1_2"": 0.045455, ""X5_2_1"": 0.045455, ""X5_2_2"": 0.045455, ""X5_3_1"": 0.045455, ""X5_3_2"": 0.045455}",{}
19,23,23,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.007910,0.00000000,0.00321390,0.00216792,-0.00104597,"{""Not_removing_the_corrosion_gas_and_impurities"": 0.043478, ""Not_adding_corrosion_inhibitor"": 0.043478, ""Not_pigging_regularly"": 0.043478, ""Anticorrosive_coating_failure"": 0.043478, ""Cathodic_protection_failure"": 0.043478, ""Dropped_objects_hit"": 0.043478, ""Anchoring_work"": 0.043478, ""Fishing_gear_interaction"": 0.043478, ""Offshore_construction"": 0.043478, ""Design_burial_depth_is_not_enough"": 0.043478, ""Operation_of_burial_depth_is_not_enough"": 0.043478, ""Failure_of_treatment_timely"": 0.043478, ""Strong_current_and_wave"": 0.043478, ""Seabed_soil_are_eroded_easily"": 0.043478, ""Subsea_earthquake"": 0.043478, ""Seabed_movement"": 0.043478, ""Typhoon"": 0.043478, ""Design_defect_of_material"": 0.043478, ""Construction_defect_of_material"": 0.043478, ""Design_defect_of_weld-seam"": 0.043478, ""Construction_defect_of_weld-seam"": 0.043478, ""Auxiliaries_aging"": 0.043478, ""Design_defect_of_auxiliaries"": 0.043478}",{}
20,30,30,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1160,2.199377,0.00099977,0.36836135,0.36836198,0.00000062,"{""X1"": 0.998076, ""X2"": 2.9e-05, ""X3"": 3.9e-05, ""X4"": 2.9e-05, ""X5"": 2.9e-05, ""X6"": 2.9e-05, ""X7"": 0.000877, ""X8"": 2.9e-05, ""X10"": 2.9e-05, ""X11"": 2.9e-05, ""X12"": 2.9e-05, ""X13"": 2.9e-05, ""X14"": 2.9e-05, ""X15"": 2.9e-05, ""X16"": 2.9e-05, ""X17"": 2.9e-05, ""X18"": 2.9e-05, ""X19"": 2.9e-05, ""X20"": 2.9e-05, ""X21"": 2.9e-05, ""X22"": 0.000261, ""X23"": 2.9e-05, ""X24"": 2.9e-05, ""X25"": 2.9e-05, ""X26"": 2.9e-05, ""X27"": 2.9e-05, ""X28"": 2.9e-05, ""X29"": 2.9e-05, ""X30"": 2.9e-05, ""X31"": 2.9e-05}",{}
21,16,16,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.003391,0.00000000,0.00919428,0.00838451,-0.00080977,"{""X1"": 0.0625, ""X2"": 0.0625, ""X3"": 0.0625, ""X4"": 0.0625, ""X5"": 0.0625, ""X6"": 0.0625, ""X7"": 0.0625, ""X8"": 0.0625, ""X9"": 0.0625, ""X10"": 0.0625, ""X11"": 0.0625, ""X12"": 0.0625, ""X13"": 0.0625, ""X14"": 0.0625, ""X15"": 0.0625, ""X16"": 0.0625}",{}
22,27,27,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,156,0.570972,0.00099494,0.06205852,0.05964717,-0.00241135,"{""Source"": 0.325083, ""TreatmentUnits"": 0.001387, ""Staff"": 0.000831, ""MetallicLeach"": 0.325083, ""ConduciveLeach"": 0.000237, ""MetallicCorr"": 0.325083, ""ConduciveCorr"": 0.00352, ""Threat"": 0.000237, ""PhysGeo"": 0.000237, ""Monitoring"": 0.000237, ""Plastic"": 0.000237, ""Hydrocarbon"": 0.000237, ""ConducivePerm"": 0.000237, ""Organic"": 0.000237, ""Detention"": 0.000237, ""ConduciveBiofilm"": 0.000237, ""PipesGaskets"": 0.005471, ""Maintenance"": 0.004634, ""CrossConnect"": 0.004634, ""LOPressure"": 0.000237, ""Contaminants"": 0.000237, ""OrganicDBP"": 0.000237, ""DisinfectantConcDBP"": 0.000237, ""ConduciveDBP"": 0.000237, ""OrganicDL"": 0.000237, ""DisinfectantConcDL"": 0.000237, ""ConduciveDL"": 0.000237}",{}
