network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
10,6,6,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000030,0.00000000,0.00000000,0.00000000,0.00000000,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}",{}
11,21,21,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000140,0.00000000,0.00981465,0.01054703,0.00073238,"{""X1"": 0.047619, ""X2"": 0.047619, ""X7"": 0.047619, ""X8"": 0.047619, ""X9"": 0.047619, ""X3"": 0.047619, ""X4"": 0.047619, ""X5"": 0.047619, ""X6"": 0.047619, ""X16"": 0.047619, ""X17"": 0.047619, ""X18"": 0.047619, ""X14"": 0.047619, ""X15"": 0.047619, ""X19"": 0.047619, ""X20"": 0.047619, ""X21"": 0.047619, ""X10"": 0.047619, ""X11"": 0.047619, ""X12"": 0.047619, ""X13"": 0.047619}",{}
12,22,22,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000801,0.00000000,0.11821840,0.11688957,-0.00132883,"{""X1_1"": 0.045455, ""X1_2"": 0.045455, ""X1_3"": 0.045455, ""X2_1_1"": 0.045455, ""X2_1_2"": 0.045455, ""X2_2_1"": 0.045455, ""X2_2_2"": 0.045455, ""X2_3"": 0.045455, ""X3_1"": 0.045455, ""X3_2"": 0.045455, ""X3_3"": 0.045455, ""X4_1_1"": 0.045455, ""X4_1_2"": 0.045455, ""X4_1_3"": 0.045455, ""X4_2_1"": 0.045455, ""X4_2_2"": 0.045455, ""X5_1_1"": 0.045455, ""X5_1_2"": 0.045455, ""X5_2_1"": 0.045455, ""X5_2_2"": 0.045455, ""X5_3_1"": 0.045455, ""X5_3_2"": 0.045455}",{}
13,53,53,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000110,0.00000000,0.00000000,0.00000000,0.00000000,"{""X1"": 0.018868, ""X2"": 0.018868, ""X3"": 0.018868, ""X4"": 0.018868, ""X5"": 0.018868, ""X6"": 0.018868, ""X7"": 0.018868, ""X8"": 0.018868, ""X9"": 0.018868, ""X10"": 0.018868, ""X11"": 0.018868, ""X12"": 0.018868, ""X13"": 0.018868, ""X14"": 0.018868, ""X15"": 0.018868, ""X16"": 0.018868, ""X17"": 0.018868, ""X18"": 0.018868, ""X19"": 0.018868, ""X20"": 0.018868, ""X21"": 0.018868, ""X22"": 0.018868, ""X23"": 0.018868, ""X24"": 0.018868, ""X25"": 0.018868, ""X26"": 0.018868, ""X27"": 0.018868, ""X30"": 0.018868, ""X31"": 0.018868, ""X32"": 0.018868, ""X33"": 0.018868, ""X34"": 0.018868, ""X35"": 0.018868, ""X36"": 0.018868, ""X37"": 0.018868, ""X38"": 0.018868, ""X39"": 0.018868, ""X28"": 0.018868, ""X29"": 0.018868, ""X40"": 0.018868, ""X41"": 0.018868, ""X42"": 0.018868, ""X43"": 0.018868, ""X44"": 0.018868, ""X45"": 0.018868, ""X46"": 0.018868, ""X47"": 0.018868, ""X48"": 0.018868, ""X49"": 0.018868, ""X50"": 0.018868, ""X51"": 0.018868, ""X52"": 0.018868, ""X53"": 0.018868}",{}
14,25,25,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000874,0.00000000,0.47446274,0.47662811,0.00216537,"{""BE1"": 0.04, ""BE2"": 0.04, ""BE3"": 0.04, ""BE4"": 0.04, ""BE5"": 0.04, ""BE6"": 0.04, ""BE7"": 0.04, ""BE8"": 0.04, ""BE9"": 0.04, ""BE10"": 0.04, ""BE11"": 0.04, ""BE12"": 0.04, ""BE13"": 0.04, ""BE14"": 0.04, ""BE15"": 0.04, ""BE16"": 0.04, ""BE17"": 0.04, ""BE18"": 0.04, ""BE19"": 0.04, ""BE20"": 0.04, ""BE21"": 0.04, ""BE22"": 0.04, ""BE23"": 0.04, ""BE24"": 0.04, ""BE25"": 0.04}",{}
15,10,10,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000120,0.00000000,0.02340634,0.02246476,-0.00094158,"{""TAFc"": 0.1, ""BAFacN"": 0.1, ""BAFacS"": 0.1, ""BAFacE"": 0.1, ""BAFacW"": 0.1, ""MLFac"": 0.1, ""BHFac"": 0.1, ""HFship"": 0.1, ""HFland"": 0.1, ""LHF"": 0.1}",{}
16,23,23,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000865,0.00000000,0.00160007,0.00209326,0.00049319,"{""TAFfs"": 0.043478, ""TAFfp"": 0.043478, ""BAFacN"": 0.043478, ""BAFacS"": 0.043478, ""BAFacE"": 0.043478, ""BAFacW"": 0.043478, ""BAFasbN"": 0.043478, ""BAFasbS"": 0.043478, ""BAFasbE"": 0.043478, ""BAFasbW"": 0.043478, ""BAFapN"": 0.043478, ""BAFapS"": 0.043478, ""BAFapE"": 0.043478, ""BAFapW"": 0.043478, ""MLFac"": 0.043478, ""MLFasb"": 0.043478, ""MLFap"": 0.043478, ""BHFac"": 0.043478, ""BHFas"": 0.043478, ""BHFap"": 0.043478, ""HFship"": 0.043478, ""HFland"": 0.043478, ""LHF"": 0.043478}",{}
17,34,34,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.002628,0.00000000,0.00193423,0.00122791,-0.00070632,"{""TAFfs"": 0.029412, ""BAFfcN"": 0.029412, ""BAFfcS"": 0.029412, ""BAFfcE"": 0.029412, ""BAFfcW"": 0.029412, ""BAFfpN"": 0.029412, ""BAFfpS"": 0.029412, ""BAFfpE"": 0.029412, ""BAFfpW"": 0.029412, ""BAFacN"": 0.029412, ""BAFacS"": 0.029412, ""BAFacE"": 0.029412, ""BAFacW"": 0.029412, ""BAFasbN"": 0.029412, ""BAFasbS"": 0.029412, ""BAFasbE"": 0.029412, ""BAFasbW"": 0.029412, ""BAFapN"": 0.029412, ""BAFapS"": 0.029412, ""BAFapE"": 0.029412, ""BAFapW"": 0.029412, ""MLFfc"": 0.029412, ""MLFfp"": 0.029412, ""MLFac"": 0.029412, ""MLFasb"": 0.029412, ""MLFap"": 0.029412, ""BHFfc"": 0.029412, ""BHFfp"": 0.029412, ""BHFac"": 0.029412, ""BHFas"": 0.029412, ""BHFap"": 0.029412, ""HFship"": 0.029412, ""HFland"": 0.029412, ""LHF"": 0.029412}",{}
18,22,22,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000779,0.00000000,0.11821840,0.11688957,-0.00132883,"{""X1_1"": 0.045455, ""X1_2"": 0.045455, ""X1_3"": 0.045455, ""X2_1_1"": 0.045455, ""X2_1_2"": 0.045455, ""X2_2_1"": 0.045455, ""X2_2_2"": 0.045455, ""X2_3"": 0.045455, ""X3_1"": 0.045455, ""X3_2"": 0.045455, ""X3_3"": 0.045455, ""X4_1_1"": 0.045455, ""X4_1_2"": 0.045455, ""X4_1_3"": 0.045455, ""X4_2_1"": 0.045455, ""X4_2_2"": 0.045455, ""X5_1_1"": 0.045455, ""X5_1_2"": 0.045455, ""X5_2_1"": 0.045455, ""X5_2_2"": 0.045455, ""X5_3_1"": 0.045455, ""X5_3_2"": 0.045455}",{}
19,23,23,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000848,0.00000000,0.00321390,0.00216792,-0.00104597,"{""Not_removing_the_corrosion_gas_and_impurities"": 0.043478, ""Not_adding_corrosion_inhibitor"": 0.043478, ""Not_pigging_regularly"": 0.043478, ""Anticorrosive_coating_failure"": 0.043478, ""Cathodic_protection_failure"": 0.043478, ""Dropped_objects_hit"": 0.043478, ""Anchoring_work"": 0.043478, ""Fishing_gear_interaction"": 0.043478, ""Offshore_construction"": 0.043478, ""Design_burial_depth_is_not_enough"": 0.043478, ""Operation_of_burial_depth_is_not_enough"": 0.043478, ""Failure_of_treatment_timely"": 0.043478, ""Strong_current_and_wave"": 0.043478, ""Seabed_soil_are_eroded_easily"": 0.043478, ""Subsea_earthquake"": 0.043478, ""Seabed_movement"": 0.043478, ""Typhoon"": 0.043478, ""Design_defect_of_material"": 0.043478, ""Construction_defect_of_material"": 0.043478, ""Design_defect_of_weld-seam"": 0.043478, ""Construction_defect_of_weld-seam"": 0.043478, ""Auxiliaries_aging"": 0.043478, ""Design_defect_of_auxiliaries"": 0.043478}",{}
20,30,30,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1405,0.304458,0.00099936,0.36834206,0.36834246,0.00000040,"{""X1"": 0.997875, ""X2"": 2.4e-05, ""X3"": 2.4e-05, ""X4"": 2.4e-05, ""X5"": 2.4e-05, ""X6"": 2.4e-05, ""X7"": 0.00146, ""X8"": 2.4e-05, ""X10"": 2.4e-05, ""X11"": 2.4e-05, ""X12"": 2.4e-05, ""X13"": 2.4e-05, ""X14"": 2.4e-05, ""X15"": 2.4e-05, ""X16"": 2.4e-05, ""X17"": 2.4e-05, ""X18"": 2.4e-05, ""X19"": 2.4e-05, ""X20"": 2.4e-05, ""X21"": 2.4e-05, ""X22"": 2.4e-05, ""X23"": 2.4e-05, ""X24"": 2.4e-05, ""X25"": 2.4e-05, ""X26"": 2.4e-05, ""X27"": 2.4e-05, ""X28"": 2.4e-05, ""X29"": 2.4e-05, ""X30"": 2.4e-05, ""X31"": 2.4e-05}",{}
21,16,16,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000363,0.00000000,0.00919428,0.00838451,-0.00080977,"{""X1"": 0.0625, ""X2"": 0.0625, ""X3"": 0.0625, ""X4"": 0.0625, ""X5"": 0.0625, ""X6"": 0.0625, ""X7"": 0.0625, ""X8"": 0.0625, ""X9"": 0.0625, ""X10"": 0.0625, ""X11"": 0.0625, ""X12"": 0.0625, ""X13"": 0.0625, ""X14"": 0.0625, ""X15"": 0.0625, ""X16"": 0.0625}",{}
22,27,27,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000394,0.00000000,0.12095047,0.11610095,-0.00484952,"{""Source"": 0.037037, ""TreatmentUnits"": 0.037037, ""Staff"": 0.037037, ""MetallicLeach"": 0.037037, ""ConduciveLeach"": 0.037037, ""MetallicCorr"": 0.037037, ""ConduciveCorr"": 0.037037, ""Threat"": 0.037037, ""PhysGeo"": 0.037037, ""Monitoring"": 0.037037, ""Plastic"": 0.037037, ""Hydrocarbon"": 0.037037, ""ConducivePerm"": 0.037037, ""Organic"": 0.037037, ""Detention"": 0.037037, ""ConduciveBiofilm"": 0.037037, ""PipesGaskets"": 0.037037, ""Maintenance"": 0.037037, ""CrossConnect"": 0.037037, ""LOPressure"": 0.037037, ""Contaminants"": 0.037037, ""OrganicDBP"": 0.037037, ""DisinfectantConcDBP"": 0.037037, ""ConduciveDBP"": 0.037037, ""OrganicDL"": 0.037037, ""DisinfectantConcDL"": 0.037037, ""ConduciveDL"": 0.037037}",{}
