network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
10,6,6,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.000101,0.00000000,0.00000000,0.00000000,0.00000000,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}",{}
11,21,21,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.000720,0.00000000,0.00070252,0.00079802,0.00009550,"{""X1"": 0.047619, ""X2"": 0.047619, ""X7"": 0.047619, ""X8"": 0.047619, ""X9"": 0.047619, ""X3"": 0.047619, ""X4"": 0.047619, ""X5"": 0.047619, ""X6"": 0.047619, ""X16"": 0.047619, ""X17"": 0.047619, ""X18"": 0.047619, ""X14"": 0.047619, ""X15"": 0.047619, ""X19"": 0.047619, ""X20"": 0.047619, ""X21"": 0.047619, ""X10"": 0.047619, ""X11"": 0.047619, ""X12"": 0.047619, ""X13"": 0.047619}",{}
12,22,22,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.007514,0.00000000,0.06046610,0.06001585,-0.00045025,"{""X1_1"": 0.045455, ""X1_2"": 0.045455, ""X1_3"": 0.045455, ""X2_1_1"": 0.045455, ""X2_1_2"": 0.045455, ""X2_2_1"": 0.045455, ""X2_2_2"": 0.045455, ""X2_3"": 0.045455, ""X3_1"": 0.045455, ""X3_2"": 0.045455, ""X3_3"": 0.045455, ""X4_1_1"": 0.045455, ""X4_1_2"": 0.045455, ""X4_1_3"": 0.045455, ""X4_2_1"": 0.045455, ""X4_2_2"": 0.045455, ""X5_1_1"": 0.045455, ""X5_1_2"": 0.045455, ""X5_2_1"": 0.045455, ""X5_2_2"": 0.045455, ""X5_3_1"": 0.045455, ""X5_3_2"": 0.045455}",{}
13,53,53,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.000446,0.00000000,0.00000000,0.00000000,0.00000000,"{""X1"": 0.018868, ""X2"": 0.018868, ""X3"": 0.018868, ""X4"": 0.018868, ""X5"": 0.018868, ""X6"": 0.018868, ""X7"": 0.018868, ""X8"": 0.018868, ""X9"": 0.018868, ""X10"": 0.018868, ""X11"": 0.018868, ""X12"": 0.018868, ""X13"": 0.018868, ""X14"": 0.018868, ""X15"": 0.018868, ""X16"": 0.018868, ""X17"": 0.018868, ""X18"": 0.018868, ""X19"": 0.018868, ""X20"": 0.018868, ""X21"": 0.018868, ""X22"": 0.018868, ""X23"": 0.018868, ""X24"": 0.018868, ""X25"": 0.018868, ""X26"": 0.018868, ""X27"": 0.018868, ""X30"": 0.018868, ""X31"": 0.018868, ""X32"": 0.018868, ""X33"": 0.018868, ""X34"": 0.018868, ""X35"": 0.018868, ""X36"": 0.018868, ""X37"": 0.018868, ""X38"": 0.018868, ""X39"": 0.018868, ""X28"": 0.018868, ""X29"": 0.018868, ""X40"": 0.018868, ""X41"": 0.018868, ""X42"": 0.018868, ""X43"": 0.018868, ""X44"": 0.018868, ""X45"": 0.018868, ""X46"": 0.018868, ""X47"": 0.018868, ""X48"": 0.018868, ""X49"": 0.018868, ""X50"": 0.018868, ""X51"": 0.018868, ""X52"": 0.018868, ""X53"": 0.018868}",{}
14,25,25,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,821,3.774796,0.00099927,0.00003185,0.00003194,0.00000009,"{""BE1"": 4.9e-05, ""BE2"": 4.9e-05, ""BE3"": 4.9e-05, ""BE4"": 4.9e-05, ""BE5"": 4.9e-05, ""BE6"": 0.943323, ""BE7"": 0.030937, ""BE8"": 0.00432, ""BE9"": 4.9e-05, ""BE10"": 4.9e-05, ""BE11"": 4.9e-05, ""BE12"": 4.9e-05, ""BE13"": 4.9e-05, ""BE14"": 4.9e-05, ""BE15"": 4.9e-05, ""BE16"": 4.9e-05, ""BE17"": 0.004799, ""BE18"": 4.9e-05, ""BE19"": 4.9e-05, ""BE20"": 4.9e-05, ""BE21"": 0.009819, ""BE22"": 4.9e-05, ""BE23"": 0.005876, ""BE24"": 4.9e-05, ""BE25"": 4.9e-05}",{}
15,10,10,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.001007,0.00000000,0.00548887,0.00523971,-0.00024917,"{""TAFc"": 0.1, ""BAFacN"": 0.1, ""BAFacS"": 0.1, ""BAFacE"": 0.1, ""BAFacW"": 0.1, ""MLFac"": 0.1, ""BHFac"": 0.1, ""HFship"": 0.1, ""HFland"": 0.1, ""LHF"": 0.1}",{}
16,23,23,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.008286,0.00000000,0.00068871,0.00103756,0.00034885,"{""TAFfs"": 0.043478, ""TAFfp"": 0.043478, ""BAFacN"": 0.043478, ""BAFacS"": 0.043478, ""BAFacE"": 0.043478, ""BAFacW"": 0.043478, ""BAFasbN"": 0.043478, ""BAFasbS"": 0.043478, ""BAFasbE"": 0.043478, ""BAFasbW"": 0.043478, ""BAFapN"": 0.043478, ""BAFapS"": 0.043478, ""BAFapE"": 0.043478, ""BAFapW"": 0.043478, ""MLFac"": 0.043478, ""MLFasb"": 0.043478, ""MLFap"": 0.043478, ""BHFac"": 0.043478, ""BHFas"": 0.043478, ""BHFap"": 0.043478, ""HFship"": 0.043478, ""HFland"": 0.043478, ""LHF"": 0.043478}",{}
17,34,34,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.025565,0.00000000,0.00111709,0.00057061,-0.00054648,"{""TAFfs"": 0.029412, ""BAFfcN"": 0.029412, ""BAFfcS"": 0.029412, ""BAFfcE"": 0.029412, ""BAFfcW"": 0.029412, ""BAFfpN"": 0.029412, ""BAFfpS"": 0.029412, ""BAFfpE"": 0.029412, ""BAFfpW"": 0.029412, ""BAFacN"": 0.029412, ""BAFacS"": 0.029412, ""BAFacE"": 0.029412, ""BAFacW"": 0.029412, ""BAFasbN"": 0.029412, ""BAFasbS"": 0.029412, ""BAFasbE"": 0.029412, ""BAFasbW"": 0.029412, ""BAFapN"": 0.029412, ""BAFapS"": 0.029412, ""BAFapE"": 0.029412, ""BAFapW"": 0.029412, ""MLFfc"": 0.029412, ""MLFfp"": 0.029412, ""MLFac"": 0.029412, ""MLFasb"": 0.029412, ""MLFap"": 0.029412, ""BHFfc"": 0.029412, ""BHFfp"": 0.029412, ""BHFac"": 0.029412, ""BHFas"": 0.029412, ""BHFap"": 0.029412, ""HFship"": 0.029412, ""HFland"": 0.029412, ""LHF"": 0.029412}",{}
18,22,22,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.007592,0.00000000,0.06046610,0.06001585,-0.00045025,"{""X1_1"": 0.045455, ""X1_2"": 0.045455, ""X1_3"": 0.045455, ""X2_1_1"": 0.045455, ""X2_1_2"": 0.045455, ""X2_2_1"": 0.045455, ""X2_2_2"": 0.045455, ""X2_3"": 0.045455, ""X3_1"": 0.045455, ""X3_2"": 0.045455, ""X3_3"": 0.045455, ""X4_1_1"": 0.045455, ""X4_1_2"": 0.045455, ""X4_1_3"": 0.045455, ""X4_2_1"": 0.045455, ""X4_2_2"": 0.045455, ""X5_1_1"": 0.045455, ""X5_1_2"": 0.045455, ""X5_2_1"": 0.045455, ""X5_2_2"": 0.045455, ""X5_3_1"": 0.045455, ""X5_3_2"": 0.045455}",{}
19,23,23,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.007946,0.00000000,0.00084353,0.00056026,-0.00028327,"{""Not_removing_the_corrosion_gas_and_impurities"": 0.043478, ""Not_adding_corrosion_inhibitor"": 0.043478, ""Not_pigging_regularly"": 0.043478, ""Anticorrosive_coating_failure"": 0.043478, ""Cathodic_protection_failure"": 0.043478, ""Dropped_objects_hit"": 0.043478, ""Anchoring_work"": 0.043478, ""Fishing_gear_interaction"": 0.043478, ""Offshore_construction"": 0.043478, ""Design_burial_depth_is_not_enough"": 0.043478, ""Operation_of_burial_depth_is_not_enough"": 0.043478, ""Failure_of_treatment_timely"": 0.043478, ""Strong_current_and_wave"": 0.043478, ""Seabed_soil_are_eroded_easily"": 0.043478, ""Subsea_earthquake"": 0.043478, ""Seabed_movement"": 0.043478, ""Typhoon"": 0.043478, ""Design_defect_of_material"": 0.043478, ""Construction_defect_of_material"": 0.043478, ""Design_defect_of_weld-seam"": 0.043478, ""Construction_defect_of_weld-seam"": 0.043478, ""Auxiliaries_aging"": 0.043478, ""Design_defect_of_auxiliaries"": 0.043478}",{}
20,30,30,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,5500,9.986080,0.00099995,0.00006462,0.00006464,0.00000002,"{""X1"": 0.931132, ""X2"": 6e-06, ""X3"": 6e-06, ""X4"": 6e-06, ""X5"": 6e-06, ""X6"": 6e-06, ""X7"": 0.065926, ""X8"": 6e-06, ""X10"": 6e-06, ""X11"": 6e-06, ""X12"": 6e-06, ""X13"": 6e-06, ""X14"": 6e-06, ""X15"": 6e-06, ""X16"": 6e-06, ""X17"": 6e-06, ""X18"": 6e-06, ""X19"": 6e-06, ""X20"": 6e-06, ""X21"": 6e-06, ""X22"": 0.002779, ""X23"": 6e-06, ""X24"": 6e-06, ""X25"": 6e-06, ""X26"": 6e-06, ""X27"": 6e-06, ""X28"": 6e-06, ""X29"": 6e-06, ""X30"": 6e-06, ""X31"": 6e-06}",{}
21,16,16,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.003348,0.00000000,0.00194629,0.00209599,0.00014971,"{""X1"": 0.0625, ""X2"": 0.0625, ""X3"": 0.0625, ""X4"": 0.0625, ""X5"": 0.0625, ""X6"": 0.0625, ""X7"": 0.0625, ""X8"": 0.0625, ""X9"": 0.0625, ""X10"": 0.0625, ""X11"": 0.0625, ""X12"": 0.0625, ""X13"": 0.0625, ""X14"": 0.0625, ""X15"": 0.0625, ""X16"": 0.0625}",{}
22,27,27,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,200,0.719317,0.00099803,0.00004027,0.00003916,-0.00000111,"{""Source"": 0.230653, ""TreatmentUnits"": 0.086706, ""Staff"": 0.082637, ""MetallicLeach"": 0.230653, ""ConduciveLeach"": 0.000185, ""MetallicCorr"": 0.230653, ""ConduciveCorr"": 0.039436, ""Threat"": 0.000185, ""PhysGeo"": 0.000185, ""Monitoring"": 0.000185, ""Plastic"": 0.000185, ""Hydrocarbon"": 0.000185, ""ConducivePerm"": 0.000185, ""Organic"": 0.000185, ""Detention"": 0.000185, ""ConduciveBiofilm"": 0.000185, ""PipesGaskets"": 0.041428, ""Maintenance"": 0.029836, ""CrossConnect"": 0.024666, ""LOPressure"": 0.000185, ""Contaminants"": 0.000185, ""OrganicDBP"": 0.000185, ""DisinfectantConcDBP"": 0.000185, ""ConduciveDBP"": 0.000185, ""OrganicDL"": 0.000185, ""DisinfectantConcDL"": 0.000185, ""ConduciveDL"": 0.000185}",{}
