network_id,n_controls,total_Q,method,converged,stop_reason,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,18,18,1,True,regret,74,0.131102,0.00099742,74,0.131102,0.00764712,0.00000000,0.00764712,0.001,,"{""10"": 0.158617, ""11"": 0.0008, ""12"": 0.000751, ""13"": 0.027523, ""14"": 0.026651, ""15"": 0.026481, ""16"": 0.025531, ""17"": 0.025709, ""18"": 0.026252, ""19"": 0.026565, ""20"": 0.026062, ""3"": 0.293866, ""21"": 0.109806, ""22"": 0.000751, ""23"": 0.108704, ""24"": 0.000751, ""25"": 0.057783, ""26"": 0.057399}","{""10"": [0.012308], ""11"": [0.948833], ""12"": [0.994212], ""13"": [0.009583], ""14"": [0.009898], ""15"": [0.009961], ""16"": [0.010333], ""17"": [0.010262], ""18"": [0.010048], ""19"": [0.00993], ""20"": [0.010122], ""3"": [0.01246], ""21"": [0.012213], ""22"": [0.980569], ""23"": [0.012342], ""24"": [0.980569], ""25"": [0.011959], ""26"": [0.012041]}"
5,18,18,2,True,regret,166,7.078832,0.00099680,166,7.078832,0.00761490,-0.00003222,0.00764712,0.001,100,"{""10"": 0.159783, ""11"": 0.000335, ""12"": 0.000335, ""13"": 0.026213, ""14"": 0.02651, ""15"": 0.024894, ""16"": 0.025419, ""17"": 0.026911, ""18"": 0.026235, ""19"": 0.023916, ""20"": 0.024026, ""3"": 0.29718, ""21"": 0.109434, ""22"": 0.000335, ""23"": 0.11153, ""24"": 0.00041, ""25"": 0.058005, ""26"": 0.058528}","{""10"": [0.012227], ""11"": [0.977788], ""12"": [0.997412], ""13"": [0.010063], ""14"": [0.00995], ""15"": [0.010598], ""16"": [0.010379], ""17"": [0.009801], ""18"": [0.010055], ""19"": [0.011032], ""20"": [0.010981], ""3"": [0.012301], ""21"": [0.012263], ""22"": [0.991245], ""23"": [0.012021], ""24"": [0.989285], ""25"": [0.011913], ""26"": [0.011804]}"
6,45,45,1,True,plateau,82500,1066.525837,0.00110754,82500,1066.525837,0.63979517,0.00000000,0.63979517,0.001,,"{""X1"": 0.011683, ""X2"": 0.019474, ""X3"": 0.037821, ""X4"": 0.017515, ""X5"": 0.011445, ""X6"": 0.037602, ""X7"": 0.035659, ""X8"": 0.038714, ""X9"": 0.017128, ""X10"": 0.014239, ""X11"": 0.014867, ""X12"": 0.015233, ""X13"": 0.021645, ""X14"": 0.020736, ""X15"": 0.022672, ""X16"": 0.017571, ""X17"": 0.019257, ""X18"": 0.021692, ""X19"": 0.020736, ""X20"": 0.014344, ""X21"": 0.019912, ""X22"": 0.022302, ""X23"": 0.019603, ""X24"": 0.012253, ""X25"": 0.030854, ""X26"": 0.032704, ""X27"": 0.014343, ""X28"": 0.02921, ""X29"": 0.03512, ""X30"": 0.011447, ""X31"": 0.035423, ""X32"": 0.037503, ""X33"": 0.033477, ""X34"": 0.016865, ""X35"": 0.03418, ""X36"": 0.018195, ""X37"": 0.014342, ""X38"": 0.029686, ""X44"": 0.015442, ""X45"": 0.016382, ""X39"": 0.016864, ""X40"": 0.015229, ""X41"": 0.021805, ""X42"": 0.017568, ""X43"": 0.019255}","{""X1"": [0.668047], ""X2"": [0.669246], ""X3"": [0.669945], ""X4"": [0.669113], ""X5"": [0.668087], ""X6"": [0.669954], ""X7"": [0.669928], ""X8"": [0.669966], ""X9"": [0.66908], ""X10"": [0.668573], ""X11"": [0.668691], ""X12"": [0.668759], ""X13"": [0.669373], ""X14"": [0.66932], ""X15"": [0.669443], ""X16"": [0.669078], ""X17"": [0.669233], ""X18"": [0.669387], ""X19"": [0.669327], ""X20"": [0.668622], ""X21"": [0.669279], ""X22"": [0.669431], ""X23"": [0.669264], ""X24"": [0.668218], ""X25"": [0.66979], ""X26"": [0.669844], ""X27"": [0.668631], ""X28"": [0.669741], ""X29"": [0.669905], ""X30"": [0.668054], ""X31"": [0.669915], ""X32"": [0.669945], ""X33"": [0.669877], ""X34"": [0.669029], ""X35"": [0.669892], ""X36"": [0.669166], ""X37"": [0.668648], ""X38"": [0.669761], ""X44"": [0.668842], ""X45"": [0.668981], ""X39"": [0.669036], ""X40"": [0.668814], ""X41"": [0.669426], ""X42"": [0.669117], ""X43"": [0.669262]}"
6,45,45,2,True,plateau,82000,26779.668305,0.00111628,82000,26779.668305,0.63979483,-0.00000034,0.63979517,0.001,100,"{""X1"": 0.01168, ""X2"": 0.019473, ""X3"": 0.037822, ""X4"": 0.017519, ""X5"": 0.011448, ""X6"": 0.037604, ""X7"": 0.035661, ""X8"": 0.038718, ""X9"": 0.017134, ""X10"": 0.014238, ""X11"": 0.014867, ""X12"": 0.015233, ""X13"": 0.02164, ""X14"": 0.020732, ""X15"": 0.022666, ""X16"": 0.017572, ""X17"": 0.019256, ""X18"": 0.021687, ""X19"": 0.020732, ""X20"": 0.014345, ""X21"": 0.01991, ""X22"": 0.022297, ""X23"": 0.019603, ""X24"": 0.012253, ""X25"": 0.030851, ""X26"": 0.032702, ""X27"": 0.014345, ""X28"": 0.029207, ""X29"": 0.035119, ""X30"": 0.011447, ""X31"": 0.035423, ""X32"": 0.037504, ""X33"": 0.033477, ""X34"": 0.016868, ""X35"": 0.034179, ""X36"": 0.018198, ""X37"": 0.014344, ""X38"": 0.029683, ""X44"": 0.015446, ""X45"": 0.016386, ""X39"": 0.016869, ""X40"": 0.015233, ""X41"": 0.021803, ""X42"": 0.017572, ""X43"": 0.019257}","{""X1"": [0.668105], ""X2"": [0.669264], ""X3"": [0.669939], ""X4"": [0.669064], ""X5"": [0.668044], ""X6"": [0.669937], ""X7"": [0.669914], ""X8"": [0.669945], ""X9"": [0.669009], ""X10"": [0.668593], ""X11"": [0.668692], ""X12"": [0.668763], ""X13"": [0.669433], ""X14"": [0.66937], ""X15"": [0.669501], ""X16"": [0.669068], ""X17"": [0.669241], ""X18"": [0.669437], ""X19"": [0.669372], ""X20"": [0.668606], ""X21"": [0.669301], ""X22"": [0.669476], ""X23"": [0.669272], ""X24"": [0.66823], ""X25"": [0.669816], ""X26"": [0.669864], ""X27"": [0.668609], ""X28"": [0.669768], ""X29"": [0.66991], ""X30"": [0.668053], ""X31"": [0.669911], ""X32"": [0.669943], ""X33"": [0.669878], ""X34"": [0.668983], ""X35"": [0.669894], ""X36"": [0.669135], ""X37"": [0.668611], ""X38"": [0.669786], ""X44"": [0.668779], ""X45"": [0.66892], ""X39"": [0.66898], ""X40"": [0.66876], ""X41"": [0.669441], ""X42"": [0.66907], ""X43"": [0.669239]}"
7,25,25,1,True,regret,1,0.002170,0.00075226,1,0.002170,0.00096452,0.00000000,0.00096452,0.001,,"{""Signal_and_communication"": 0.04, ""Frogs__switches_and_track_appliances"": 0.04, ""Other_way_and_structure"": 0.04, ""Rail__joint_bar_and_rail_anchoring"": 0.04, ""Roadbed"": 0.04, ""Track_geometry"": 0.04, ""Brakes__use_of"": 0.04, ""General_switching_rules"": 0.04, ""Loading_procedures"": 0.04, ""Miscellaneous"": 0.04, ""Speed"": 0.04, ""Switches__use_of"": 0.04, ""Train_handling/train_makeup"": 0.04, ""Axles_and_journal_bearings"": 0.04, ""Body"": 0.04, ""Brakes"": 0.04, ""Coupler_and_draft_system"": 0.04, ""General_mechanical_and_electrical_failures"": 0.04, ""Locomotive"": 0.04, ""Truck_component"": 0.04, ""Wheels"": 0.04, ""Environmental_conditions"": 0.04, ""Loading_procedures_misc"": 0.04, ""Other_miscellaneous"": 0.04, ""Unusual_operating_situations"": 0.04}","{""Signal_and_communication"": [0.000245], ""Frogs__switches_and_track_appliances"": [0.000979], ""Other_way_and_structure"": [0.000245], ""Rail__joint_bar_and_rail_anchoring"": [0.004877], ""Roadbed"": [0.001468], ""Track_geometry"": [0.003419], ""Brakes__use_of"": [2.5e-05], ""General_switching_rules"": [0.000735], ""Loading_procedures"": [2.5e-05], ""Miscellaneous"": [0.000735], ""Speed"": [0.00049], ""Switches__use_of"": [0.000979], ""Train_handling/train_makeup"": [0.002932], ""Axles_and_journal_bearings"": [0.0022], ""Body"": [0.000245], ""Brakes"": [0.001468], ""Coupler_and_draft_system"": [0.000245], ""General_mechanical_and_electrical_failures"": [2.5e-05], ""Locomotive"": [0.001712], ""Truck_component"": [0.000979], ""Wheels"": [0.001956], ""Environmental_conditions"": [0.001712], ""Loading_procedures_misc"": [0.000979], ""Other_miscellaneous"": [0.00049], ""Unusual_operating_situations"": [0.001224]}"
7,25,25,2,True,regret,1,0.119453,0.00000000,1,0.119453,0.00096452,0.00000000,0.00096452,0.001,100,"{""Signal_and_communication"": 0.04, ""Frogs__switches_and_track_appliances"": 0.04, ""Other_way_and_structure"": 0.04, ""Rail__joint_bar_and_rail_anchoring"": 0.04, ""Roadbed"": 0.04, ""Track_geometry"": 0.04, ""Brakes__use_of"": 0.04, ""General_switching_rules"": 0.04, ""Loading_procedures"": 0.04, ""Miscellaneous"": 0.04, ""Speed"": 0.04, ""Switches__use_of"": 0.04, ""Train_handling/train_makeup"": 0.04, ""Axles_and_journal_bearings"": 0.04, ""Body"": 0.04, ""Brakes"": 0.04, ""Coupler_and_draft_system"": 0.04, ""General_mechanical_and_electrical_failures"": 0.04, ""Locomotive"": 0.04, ""Truck_component"": 0.04, ""Wheels"": 0.04, ""Environmental_conditions"": 0.04, ""Loading_procedures_misc"": 0.04, ""Other_miscellaneous"": 0.04, ""Unusual_operating_situations"": 0.04}","{""Signal_and_communication"": [0.000245], ""Frogs__switches_and_track_appliances"": [0.000979], ""Other_way_and_structure"": [0.000245], ""Rail__joint_bar_and_rail_anchoring"": [0.004877], ""Roadbed"": [0.001468], ""Track_geometry"": [0.003419], ""Brakes__use_of"": [2.5e-05], ""General_switching_rules"": [0.000735], ""Loading_procedures"": [2.5e-05], ""Miscellaneous"": [0.000735], ""Speed"": [0.00049], ""Switches__use_of"": [0.000979], ""Train_handling/train_makeup"": [0.002932], ""Axles_and_journal_bearings"": [0.0022], ""Body"": [0.000245], ""Brakes"": [0.001468], ""Coupler_and_draft_system"": [0.000245], ""General_mechanical_and_electrical_failures"": [2.5e-05], ""Locomotive"": [0.001712], ""Truck_component"": [0.000979], ""Wheels"": [0.001956], ""Environmental_conditions"": [0.001712], ""Loading_procedures_misc"": [0.000979], ""Other_miscellaneous"": [0.00049], ""Unusual_operating_situations"": [0.001224]}"
8,9,9,1,True,regret,20,0.008357,0.00095566,20,0.008357,0.00501999,0.00000000,0.00501999,0.001,,"{""Truck_componenets"": 0.048788, ""Brakes__use_of"": 0.124627, ""Flagging__fixed__hand_and_radio_signals"": 0.092847, ""General_switching_rules"": 0.0561, ""Main-track_authority"": 0.168383, ""Miscellaneous"": 0.087617, ""Speed"": 0.310899, ""Train_handling/train_makeup"": 0.052003, ""Unusual_operating_situations"": 0.058735}","{""Truck_componenets"": [0.007346], ""Brakes__use_of"": [0.00822], ""Flagging__fixed__hand_and_radio_signals"": [0.007548], ""General_switching_rules"": [0.006371], ""Main-track_authority"": [0.008113], ""Miscellaneous"": [0.008016], ""Speed"": [0.00816], ""Train_handling/train_makeup"": [0.006884], ""Unusual_operating_situations"": [0.006079]}"
8,9,9,2,True,regret,69,0.530137,0.00097378,69,0.530137,0.00501685,-0.00000314,0.00501999,0.001,100,"{""Truck_componenets"": 0.044972, ""Brakes__use_of"": 0.13101, ""Flagging__fixed__hand_and_radio_signals"": 0.110616, ""General_switching_rules"": 0.055098, ""Main-track_authority"": 0.17046, ""Miscellaneous"": 0.087956, ""Speed"": 0.308217, ""Train_handling/train_makeup"": 0.045847, ""Unusual_operating_situations"": 0.045826}","{""Truck_componenets"": [0.00798], ""Brakes__use_of"": [0.007797], ""Flagging__fixed__hand_and_radio_signals"": [0.006287], ""General_switching_rules"": [0.00649], ""Main-track_authority"": [0.008006], ""Miscellaneous"": [0.007984], ""Speed"": [0.008242], ""Train_handling/train_makeup"": [0.007825], ""Unusual_operating_situations"": [0.007829]}"
9,27,27,1,True,regret,55,0.097835,0.00098442,55,0.097835,0.00875434,0.00000000,0.00875434,0.001,,"{""B1"": 0.011115, ""B2"": 0.010598, ""B4"": 0.146986, ""B5"": 0.011114, ""B10"": 0.010331, ""B7"": 0.009132, ""B8"": 0.009165, ""B3"": 0.008847, ""B9"": 0.000673, ""B16"": 0.000673, ""B17"": 0.000673, ""B18"": 0.000673, ""B19"": 0.000673, ""B26"": 0.000673, ""B27"": 0.000673, ""B14"": 0.000673, ""B15"": 0.000673, ""B11"": 0.000673, ""B12"": 0.000673, ""B13"": 0.000673, ""B6"": 0.011069, ""B25"": 0.039426, ""B21"": 0.00969, ""B22"": 0.135263, ""B23"": 0.171665, ""B20"": 0.172244, ""B24"": 0.235273}","{""B1"": [0.002677], ""B2"": [0.002808], ""B4"": [0.014686], ""B5"": [0.002677], ""B10"": [0.000962], ""B7"": [0.000519], ""B8"": [0.000173], ""B3"": [0.000238], ""B9"": [0.933982], ""B16"": [0.823825], ""B17"": [0.974273], ""B18"": [0.861212], ""B19"": [0.803815], ""B26"": [0.615866], ""B27"": [0.533379], ""B14"": [0.827876], ""B15"": [0.852715], ""B11"": [0.001482], ""B12"": [0.001482], ""B13"": [0.001482], ""B6"": [0.002688], ""B25"": [0.012523], ""B21"": [0.001026], ""B22"": [0.014627], ""B23"": [0.014523], ""B20"": [0.014419], ""B24"": [0.01449]}"
9,27,27,2,True,regret,127,6.099580,0.00099932,127,6.099580,0.00874376,-0.00001057,0.00875434,0.001,100,"{""B1"": 0.009826, ""B2"": 0.009826, ""B4"": 0.148353, ""B5"": 0.012384, ""B10"": 0.00867, ""B7"": 0.009675, ""B8"": 0.009143, ""B3"": 0.009143, ""B9"": 0.000292, ""B16"": 0.000292, ""B17"": 0.000292, ""B18"": 0.000292, ""B19"": 0.000292, ""B26"": 0.000292, ""B27"": 0.000292, ""B14"": 0.000292, ""B15"": 0.000292, ""B11"": 0.000292, ""B12"": 0.000292, ""B13"": 0.000292, ""B6"": 0.011344, ""B25"": 0.039534, ""B21"": 0.010569, ""B22"": 0.133886, ""B23"": 0.175032, ""B20"": 0.171021, ""B24"": 0.238096}","{""B1"": [0.003029], ""B2"": [0.003029], ""B4"": [0.014543], ""B5"": [0.002402], ""B10"": [0.001147], ""B7"": [0.000491], ""B8"": [0.000173], ""B3"": [0.000231], ""B9"": [0.970303], ""B16"": [0.915253], ""B17"": [0.988696], ""B18"": [0.934773], ""B19"": [0.904422], ""B26"": [0.78736], ""B27"": [0.725271], ""B14"": [0.917412], ""B15"": [0.930416], ""B11"": [0.003417], ""B12"": [0.003417], ""B13"": [0.003417], ""B6"": [0.002623], ""B25"": [0.012489], ""B21"": [0.00094], ""B22"": [0.014786], ""B23"": [0.014224], ""B20"": [0.01453], ""B24"": [0.0143]}"
10,6,6,1,True,regret,1,0.000225,0.00000048,1,0.000225,0.00000072,0.00000000,0.00000072,0.001,,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}","{""ContaminationTapeFails"": [4e-06], ""CommonCauseSealFailureBE"": [5.5e-05], ""Metal-To-MetalSealFails"": [0.0], ""CompressionSeal1Fails"": [0.0], ""CompressionSeal2Fails"": [5e-06], ""FusedPlugFails"": [0.005484]}"
10,6,6,2,True,regret,1,0.000922,0.00000000,1,0.000922,0.00000072,0.00000000,0.00000072,0.001,100,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}","{""ContaminationTapeFails"": [4e-06], ""CommonCauseSealFailureBE"": [5.5e-05], ""Metal-To-MetalSealFails"": [0.0], ""CompressionSeal1Fails"": [0.0], ""CompressionSeal2Fails"": [5e-06], ""FusedPlugFails"": [0.005484]}"
