network_id,n_controls,total_Q,method,converged,stop_reason,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,18,18,1,True,regret,106,0.191502,0.00099507,106,0.191502,0.00072194,0.00000000,0.00072194,0.001,,"{""10"": 0.129979, ""11"": 0.012589, ""12"": 0.003933, ""13"": 0.04018, ""14"": 0.039033, ""15"": 0.038465, ""16"": 0.034953, ""17"": 0.034907, ""18"": 0.034825, ""19"": 0.034591, ""20"": 0.034455, ""3"": 0.197881, ""21"": 0.105573, ""22"": 0.005735, ""23"": 0.100492, ""24"": 0.013221, ""25"": 0.069894, ""26"": 0.069292}","{""10"": [0.000677], ""11"": [0.10313], ""12"": [0.76278], ""13"": [0.000546], ""14"": [0.000565], ""15"": [0.000575], ""16"": [0.000645], ""17"": [0.000646], ""18"": [0.000648], ""19"": [0.000653], ""20"": [0.000656], ""3"": [0.000691], ""21"": [0.000722], ""22"": [0.391033], ""23"": [0.000724], ""24"": [0.211437], ""25"": [0.000711], ""26"": [0.00072]}"
5,18,18,2,True,regret,1,0.000751,0.00000000,1,0.000751,0.00304928,0.00232734,0.00072194,0.001,1,"{""10"": 0.055556, ""11"": 0.055556, ""12"": 0.055556, ""13"": 0.055556, ""14"": 0.055556, ""15"": 0.055556, ""16"": 0.055556, ""17"": 0.055556, ""18"": 0.055556, ""19"": 0.055556, ""20"": 0.055556, ""3"": 0.055556, ""21"": 0.055556, ""22"": 0.055556, ""23"": 0.055556, ""24"": 0.055556, ""25"": 0.055556, ""26"": 0.055556}","{""10"": [0.00088], ""11"": [0.011825], ""12"": [0.147951], ""13"": [0.000363], ""14"": [0.000363], ""15"": [0.000363], ""16"": [0.000363], ""17"": [0.000363], ""18"": [0.000363], ""19"": [0.000363], ""20"": [0.000363], ""3"": [0.005768], ""21"": [0.001085], ""22"": [0.048539], ""23"": [0.001085], ""24"": [0.048539], ""25"": [0.000968], ""26"": [0.000968]}"
6,45,45,1,True,regret,287737,3745.756818,0.00099997,287737,3745.756818,0.15330231,0.00000000,0.15330231,0.001,,"{""X1"": 0.012391, ""X2"": 0.019939, ""X3"": 0.035916, ""X4"": 0.018093, ""X5"": 0.012152, ""X6"": 0.035737, ""X7"": 0.034144, ""X8"": 0.036638, ""X9"": 0.017725, ""X10"": 0.014928, ""X11"": 0.015542, ""X12"": 0.015899, ""X13"": 0.02195, ""X14"": 0.021113, ""X15"": 0.022889, ""X16"": 0.018146, ""X17"": 0.019737, ""X18"": 0.021993, ""X19"": 0.021112, ""X20"": 0.01503, ""X21"": 0.020348, ""X22"": 0.022551, ""X23"": 0.02006, ""X24"": 0.012961, ""X25"": 0.030109, ""X26"": 0.03168, ""X27"": 0.015029, ""X28"": 0.028694, ""X29"": 0.033699, ""X30"": 0.012153, ""X31"": 0.03395, ""X32"": 0.035657, ""X33"": 0.032329, ""X34"": 0.017472, ""X35"": 0.032917, ""X36"": 0.018738, ""X37"": 0.015028, ""X38"": 0.029105, ""X44"": 0.016101, ""X45"": 0.017009, ""X39"": 0.017472, ""X40"": 0.015895, ""X41"": 0.022096, ""X42"": 0.018143, ""X43"": 0.019734}","{""X1"": [0.152025], ""X2"": [0.152776], ""X3"": [0.153302], ""X4"": [0.152654], ""X5"": [0.152057], ""X6"": [0.15331], ""X7"": [0.153293], ""X8"": [0.153318], ""X9"": [0.152629], ""X10"": [0.152317], ""X11"": [0.152385], ""X12"": [0.152422], ""X13"": [0.152889], ""X14"": [0.152842], ""X15"": [0.15294], ""X16"": [0.152635], ""X17"": [0.152756], ""X18"": [0.1529], ""X19"": [0.152847], ""X20"": [0.152356], ""X21"": [0.152802], ""X22"": [0.15293], ""X23"": [0.152786], ""X24"": [0.15213], ""X25"": [0.153199], ""X26"": [0.153235], ""X27"": [0.152358], ""X28"": [0.153164], ""X29"": [0.153277], ""X30"": [0.15204], ""X31"": [0.153282], ""X32"": [0.153304], ""X33"": [0.153255], ""X34"": [0.152601], ""X35"": [0.153266], ""X36"": [0.1527], ""X37"": [0.152371], ""X38"": [0.153182], ""X44"": [0.152482], ""X45"": [0.152567], ""X39"": [0.152599], ""X40"": [0.152462], ""X41"": [0.152921], ""X42"": [0.15266], ""X43"": [0.152781]}"
6,45,45,2,True,plateau,387500,1637.736237,0.00161567,387500,1637.736237,0.15334862,0.00004631,0.15330231,0.001,1,"{""X1"": 0.012425, ""X2"": 0.019931, ""X3"": 0.035904, ""X4"": 0.018094, ""X5"": 0.012193, ""X6"": 0.035727, ""X7"": 0.034136, ""X8"": 0.036629, ""X9"": 0.017724, ""X10"": 0.014943, ""X11"": 0.01555, ""X12"": 0.015904, ""X13"": 0.021938, ""X14"": 0.021099, ""X15"": 0.022875, ""X16"": 0.018142, ""X17"": 0.019728, ""X18"": 0.021979, ""X19"": 0.0211, ""X20"": 0.015046, ""X21"": 0.020338, ""X22"": 0.02254, ""X23"": 0.020052, ""X24"": 0.012991, ""X25"": 0.030101, ""X26"": 0.031671, ""X27"": 0.015043, ""X28"": 0.028687, ""X29"": 0.033687, ""X30"": 0.012194, ""X31"": 0.033939, ""X32"": 0.035643, ""X33"": 0.032322, ""X34"": 0.017475, ""X35"": 0.032907, ""X36"": 0.018733, ""X37"": 0.015044, ""X38"": 0.029098, ""X44"": 0.016109, ""X45"": 0.017013, ""X39"": 0.017474, ""X40"": 0.015908, ""X41"": 0.022089, ""X42"": 0.018144, ""X43"": 0.019729}","{""X1"": [0.151654], ""X2"": [0.152836], ""X3"": [0.153353], ""X4"": [0.152648], ""X5"": [0.151589], ""X6"": [0.153351], ""X7"": [0.153329], ""X8"": [0.153357], ""X9"": [0.152634], ""X10"": [0.152183], ""X11"": [0.152312], ""X12"": [0.15238], ""X13"": [0.152966], ""X14"": [0.152935], ""X15"": [0.15303], ""X16"": [0.152666], ""X17"": [0.15282], ""X18"": [0.152988], ""X19"": [0.152929], ""X20"": [0.152202], ""X21"": [0.152873], ""X22"": [0.153001], ""X23"": [0.152846], ""X24"": [0.151814], ""X25"": [0.153238], ""X26"": [0.153275], ""X27"": [0.15223], ""X28"": [0.153199], ""X29"": [0.153329], ""X30"": [0.151577], ""X31"": [0.153328], ""X32"": [0.153364], ""X33"": [0.153289], ""X34"": [0.152579], ""X35"": [0.153311], ""X36"": [0.152739], ""X37"": [0.152224], ""X38"": [0.153215], ""X44"": [0.152407], ""X45"": [0.15253], ""X39"": [0.152585], ""X40"": [0.15234], ""X41"": [0.15297], ""X42"": [0.152652], ""X43"": [0.152812]}"
7,25,25,1,True,regret,9,0.029602,0.00089841,9,0.029602,0.00015166,0.00000000,0.00015166,0.001,,"{""Signal_and_communication"": 0.015008, ""Frogs__switches_and_track_appliances"": 0.04993, ""Other_way_and_structure"": 0.013054, ""Rail__joint_bar_and_rail_anchoring"": 0.124359, ""Roadbed"": 0.042391, ""Track_geometry"": 0.079971, ""Brakes__use_of"": 0.009968, ""General_switching_rules"": 0.035323, ""Loading_procedures"": 0.0098, ""Miscellaneous"": 0.032502, ""Speed"": 0.019032, ""Switches__use_of"": 0.028456, ""Train_handling/train_makeup"": 0.061597, ""Axles_and_journal_bearings"": 0.044622, ""Body"": 0.045995, ""Brakes"": 0.069761, ""Coupler_and_draft_system"": 0.024567, ""General_mechanical_and_electrical_failures"": 0.009884, ""Locomotive"": 0.058073, ""Truck_component"": 0.027312, ""Wheels"": 0.03722, ""Environmental_conditions"": 0.064629, ""Loading_procedures_misc"": 0.045068, ""Other_miscellaneous"": 0.018972, ""Unusual_operating_situations"": 0.032505}","{""Signal_and_communication"": [6.2e-05], ""Frogs__switches_and_track_appliances"": [6.2e-05], ""Other_way_and_structure"": [7.2e-05], ""Rail__joint_bar_and_rail_anchoring"": [8.1e-05], ""Roadbed"": [0.000114], ""Track_geometry"": [0.000114], ""Brakes__use_of"": [1e-05], ""General_switching_rules"": [7.1e-05], ""Loading_procedures"": [1e-05], ""Miscellaneous"": [7.8e-05], ""Speed"": [9.5e-05], ""Switches__use_of"": [0.000122], ""Train_handling/train_makeup"": [0.000141], ""Axles_and_journal_bearings"": [0.00016], ""Body"": [1.7e-05], ""Brakes"": [5.9e-05], ""Coupler_and_draft_system"": [3.6e-05], ""General_mechanical_and_electrical_failures"": [1e-05], ""Locomotive"": [8.9e-05], ""Truck_component"": [0.000127], ""Wheels"": [0.000177], ""Environmental_conditions"": [7.7e-05], ""Loading_procedures_misc"": [7e-05], ""Other_miscellaneous"": [9.6e-05], ""Unusual_operating_situations"": [0.00013]}"
7,25,25,2,True,regret,1,0.001919,0.00000000,1,0.001919,0.00027903,0.00012737,0.00015166,0.001,1,"{""Signal_and_communication"": 0.04, ""Frogs__switches_and_track_appliances"": 0.04, ""Other_way_and_structure"": 0.04, ""Rail__joint_bar_and_rail_anchoring"": 0.04, ""Roadbed"": 0.04, ""Track_geometry"": 0.04, ""Brakes__use_of"": 0.04, ""General_switching_rules"": 0.04, ""Loading_procedures"": 0.04, ""Miscellaneous"": 0.04, ""Speed"": 0.04, ""Switches__use_of"": 0.04, ""Train_handling/train_makeup"": 0.04, ""Axles_and_journal_bearings"": 0.04, ""Body"": 0.04, ""Brakes"": 0.04, ""Coupler_and_draft_system"": 0.04, ""General_mechanical_and_electrical_failures"": 0.04, ""Locomotive"": 0.04, ""Truck_component"": 0.04, ""Wheels"": 0.04, ""Environmental_conditions"": 0.04, ""Loading_procedures_misc"": 0.04, ""Other_miscellaneous"": 0.04, ""Unusual_operating_situations"": 0.04}","{""Signal_and_communication"": [2e-05], ""Frogs__switches_and_track_appliances"": [8.1e-05], ""Other_way_and_structure"": [2e-05], ""Rail__joint_bar_and_rail_anchoring"": [0.000406], ""Roadbed"": [0.000122], ""Track_geometry"": [0.000285], ""Brakes__use_of"": [2e-06], ""General_switching_rules"": [6.1e-05], ""Loading_procedures"": [2e-06], ""Miscellaneous"": [6.1e-05], ""Speed"": [4.1e-05], ""Switches__use_of"": [8.1e-05], ""Train_handling/train_makeup"": [0.000244], ""Axles_and_journal_bearings"": [0.000183], ""Body"": [2e-05], ""Brakes"": [0.000122], ""Coupler_and_draft_system"": [2e-05], ""General_mechanical_and_electrical_failures"": [2e-06], ""Locomotive"": [0.000142], ""Truck_component"": [8.1e-05], ""Wheels"": [0.000163], ""Environmental_conditions"": [0.000142], ""Loading_procedures_misc"": [8.1e-05], ""Other_miscellaneous"": [4.1e-05], ""Unusual_operating_situations"": [0.000102]}"
8,9,9,1,True,regret,52,0.030256,0.00098288,52,0.030256,0.00043560,0.00000000,0.00043560,0.001,,"{""Truck_componenets"": 0.066936, ""Brakes__use_of"": 0.145103, ""Flagging__fixed__hand_and_radio_signals"": 0.111582, ""General_switching_rules"": 0.070489, ""Main-track_authority"": 0.146865, ""Miscellaneous"": 0.106036, ""Speed"": 0.219563, ""Train_handling/train_makeup"": 0.067554, ""Unusual_operating_situations"": 0.065873}","{""Truck_componenets"": [0.000388], ""Brakes__use_of"": [0.000337], ""Flagging__fixed__hand_and_radio_signals"": [0.00036], ""General_switching_rules"": [0.000361], ""Main-track_authority"": [0.000448], ""Miscellaneous"": [0.000392], ""Speed"": [0.000376], ""Train_handling/train_makeup"": [0.000383], ""Unusual_operating_situations"": [0.000397]}"
8,9,9,2,True,regret,1,0.000237,0.00000000,1,0.000237,0.00120088,0.00076528,0.00043560,0.001,1,"{""Truck_componenets"": 0.111111, ""Brakes__use_of"": 0.111111, ""Flagging__fixed__hand_and_radio_signals"": 0.111111, ""General_switching_rules"": 0.111111, ""Main-track_authority"": 0.111111, ""Miscellaneous"": 0.111111, ""Speed"": 0.111111, ""Train_handling/train_makeup"": 0.111111, ""Unusual_operating_situations"": 0.111111}","{""Truck_componenets"": [0.000182], ""Brakes__use_of"": [0.00054], ""Flagging__fixed__hand_and_radio_signals"": [0.000363], ""General_switching_rules"": [0.000182], ""Main-track_authority"": [0.000736], ""Miscellaneous"": [0.000363], ""Speed"": [0.00147], ""Train_handling/train_makeup"": [0.000182], ""Unusual_operating_situations"": [0.000182]}"
9,27,27,1,True,regret,62,0.150283,0.00098379,62,0.150283,0.00067060,0.00000000,0.00067060,0.001,,"{""B1"": 0.015776, ""B2"": 0.012599, ""B4"": 0.15083, ""B5"": 0.013224, ""B10"": 0.011109, ""B7"": 0.009392, ""B8"": 0.008781, ""B3"": 0.008924, ""B9"": 0.000597, ""B16"": 0.000597, ""B17"": 0.000597, ""B18"": 0.000597, ""B19"": 0.000597, ""B26"": 0.000597, ""B27"": 0.000597, ""B14"": 0.000597, ""B15"": 0.000597, ""B11"": 0.000597, ""B12"": 0.000597, ""B13"": 0.000597, ""B6"": 0.012955, ""B25"": 0.06213, ""B21"": 0.011201, ""B22"": 0.144948, ""B23"": 0.166596, ""B20"": 0.162754, ""B24"": 0.201611}","{""B1"": [0.000176], ""B2"": [0.000223], ""B4"": [0.00067], ""B5"": [0.000212], ""B10"": [8.5e-05], ""B7"": [4.8e-05], ""B8"": [1.7e-05], ""B3"": [2.2e-05], ""B9"": [0.613983], ""B16"": [0.344579], ""B17"": [0.8098], ""B18"": [0.410948], ""B19"": [0.315371], ""B26"": [0.152724], ""B27"": [0.113878], ""B14"": [0.350969], ""B15"": [0.394274], ""B11"": [0.000167], ""B12"": [0.000167], ""B13"": [0.000167], ""B6"": [0.000217], ""B25"": [0.000592], ""B21"": [8.4e-05], ""B22"": [0.000659], ""B23"": [0.000643], ""B20"": [0.000672], ""B24"": [0.000599]}"
9,27,27,2,True,regret,1,0.001271,0.00000000,1,0.001271,0.00582807,0.00515746,0.00067060,0.001,1,"{""B1"": 0.037037, ""B2"": 0.037037, ""B4"": 0.037037, ""B5"": 0.037037, ""B10"": 0.037037, ""B7"": 0.037037, ""B8"": 0.037037, ""B3"": 0.037037, ""B9"": 0.037037, ""B16"": 0.037037, ""B17"": 0.037037, ""B18"": 0.037037, ""B19"": 0.037037, ""B26"": 0.037037, ""B27"": 0.037037, ""B14"": 0.037037, ""B15"": 0.037037, ""B11"": 0.037037, ""B12"": 0.037037, ""B13"": 0.037037, ""B6"": 0.037037, ""B25"": 0.037037, ""B21"": 0.037037, ""B22"": 0.037037, ""B23"": 0.037037, ""B20"": 0.037037, ""B24"": 0.037037}","{""B1"": [6.7e-05], ""B2"": [6.7e-05], ""B4"": [0.005237], ""B5"": [6.7e-05], ""B10"": [2.2e-05], ""B7"": [5e-06], ""B8"": [2e-06], ""B3"": [2e-06], ""B9"": [0.020817], ""B16"": [0.006978], ""B17"": [0.053843], ""B18"": [0.009239], ""B19"": [0.006119], ""B26"": [0.002403], ""B27"": [0.001715], ""B14"": [0.007176], ""B15"": [0.008625], ""B11"": [2e-06], ""B12"": [2e-06], ""B13"": [2e-06], ""B6"": [6.7e-05], ""B25"": [0.001136], ""B21"": [2.2e-05], ""B22"": [0.004773], ""B23"": [0.006119], ""B20"": [0.006097], ""B24"": [0.008625]}"
10,6,6,1,True,regret,1,0.000306,0.00000024,1,0.000306,0.00000004,0.00000000,0.00000004,0.001,,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}","{""ContaminationTapeFails"": [0.0], ""CommonCauseSealFailureBE"": [2e-06], ""Metal-To-MetalSealFails"": [0.0], ""CompressionSeal1Fails"": [0.0], ""CompressionSeal2Fails"": [0.0], ""FusedPlugFails"": [0.000233]}"
10,6,6,2,True,regret,1,0.000193,0.00000000,1,0.000193,0.00000004,0.00000000,0.00000004,0.001,1,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}","{""ContaminationTapeFails"": [0.0], ""CommonCauseSealFailureBE"": [2e-06], ""Metal-To-MetalSealFails"": [0.0], ""CompressionSeal1Fails"": [0.0], ""CompressionSeal2Fails"": [0.0], ""FusedPlugFails"": [0.000233]}"
